timestamp,rms_db,rms_delta,centroid,rolloff,flatness,low,mid,high,spectral_flux,onset_strength,device_id,channel,note,velocity,cc_number,cc_value,program_number,type
1767433756076495000,-41.054080963134766,-0.0018106121569871902,1674.0664993832493,1968.75,0.17389634251594543,2.0620224475860596,0.11307072639465332,0.005833449773490429,0.10439389944076538,0.0,11,1,,,32.0,2.0,,control_change
1767433756098027000,-41.92915344238281,-0.000848851166665554,3115.777834242914,7453.125,0.3420173227787018,1.5809158086776733,0.1646566390991211,0.014015529304742813,0.11415735632181168,0.0,11,1,,,32.0,2.0,,control_change
1767433756119093000,-41.31504821777344,0.000586693175137043,1715.9008097449814,2109.375,0.1804027110338211,1.9591972827911377,0.12188341468572617,0.006113895680755377,0.12158989906311035,0.000586693175137043,11,1,,,32.0,2.0,,control_change
1767433756140569000,-41.670494079589844,-0.00034462567418813705,704.8646590270461,703.125,0.04617701470851898,2.2461438179016113,0.10057830810546875,0.001356392866000533,0.10698787868022919,0.0,11,1,,,32.0,2.0,,control_change
1767433756161706000,-42.67711639404297,-0.0009028241038322449,1349.4262621113683,1312.5,0.12605537474155426,1.951087236404419,0.0843491405248642,0.0033775821793824434,0.0957658588886261,0.0,11,1,,,32.0,2.0,,control_change
1767433756183381000,-43.01496505737305,-0.0002803066745400429,1840.98683478661,2437.5,0.19125217199325562,1.7461216449737549,0.10825147479772568,0.005650483537465334,0.07561136037111282,0.0,11,1,,,32.0,2.0,,control_change
1767433756204481000,-43.46238708496094,-0.00035482877865433693,2091.204895705408,3281.25,0.22064711153507233,1.6265583038330078,0.12308143079280853,0.006831943057477474,0.048675961792469025,0.0,11,1,,,32.0,2.0,,control_change
1767433756225714000,-42.948707580566406,0.0004089442081749439,786.0664686813512,750.0,0.054299984127283096,1.8354928493499756,0.09763430058956146,0.001353456056676805,0.058885619044303894,0.0004089442081749439,11,1,,,32.0,2.0,,control_change
1767433756247316000,-42.24203109741211,0.0006036129780113697,1460.0299247943133,1406.25,0.1472678929567337,1.9375486373901367,0.11255519092082977,0.004621679428964853,0.08460008352994919,0.0006036129780113697,11,1,,,32.0,2.0,,control_change
1767433756268374000,-42.818687438964844,-0.0004962114617228508,3194.691374917021,7781.25,0.35420364141464233,1.7338224649429321,0.16039668023586273,0.01528234500437975,0.06127174571156502,0.0,11,1,,,32.0,2.0,,control_change
1767433756289841000,-43.77875900268555,-0.0007564383558928967,3293.4754338503153,8015.625,0.36355462670326233,1.4617294073104858,0.15362264215946198,0.013953384011983871,0.065114825963974,0.0,11,1,,,32.0,2.0,,control_change
1767433756311023000,-44.40293884277344,-0.000448793638497591,1828.715058278877,2531.25,0.19186055660247803,1.3481614589691162,0.09618484973907471,0.004826810210943222,0.05855129659175873,0.0,11,1,,,32.0,2.0,,control_change
1767433756332732000,-44.68341064453125,-0.0001913974992930889,887.1189762174978,843.75,0.0658164843916893,1.4670628309249878,0.08597129583358765,0.0014384569367393851,0.050449348986148834,0.0,11,1,,,32.0,2.0,,control_change
1767433756375155000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,2.0,,control_change
1767433756473690000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,2.0,32.0,,control_change
1767433756473884000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,8.0,0.0,,control_change
1767433757288367000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,12.0,10.0,,control_change
1767433758070182000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,8.0,,control_change
1767433758955941000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433758958117000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,0.0,,control_change
1767433758960655000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433758961960000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,62.0,,control_change
1767433758964776000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433758966214000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,62.0,,control_change
1767433758967564000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,0.0,,control_change
1767433759668830000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433759670450000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,0.0,,control_change
1767433759673167000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433759675020000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,62.0,,control_change
1767433759676597000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433759679288000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,0.0,63.0,,control_change
1767433759680874000,-44.736881256103516,0.00035286182537674904,2005.9798268381212,2953.125,0.20888078212738037,1.2896621227264404,0.1138419657945633,0.005666692741215229,0.04277075454592705,0.00035286182537674904,11,1,,,32.0,0.0,,control_change
1767433760151296000,-40.4102897644043,0.0065971435979008675,1741.3595320706554,2437.5,0.18244469165802002,2.3232874870300293,0.07274172455072403,0.0055437893606722355,0.2279144823551178,0.0065971435979008675,11,1,,,32.0,0.0,,control_change
1767433760172485000,-39.235816955566406,0.0013810433447360992,703.8786790153781,421.875,0.057249732315540314,2.831420660018921,0.06327329576015472,0.001832350972108543,0.14743465185165405,0.0013810433447360992,11,1,,,32.0,0.0,,control_change
1767433760193723000,-40.413516998291016,-0.001384589821100235,2407.9685495725753,5015.625,0.2653478980064392,2.5641045570373535,0.09792877733707428,0.010298498906195164,0.12682369351387024,0.0,11,1,,,32.0,0.0,,control_change
1767433760214955000,-39.541812896728516,0.0010065948590636253,3043.081413822399,7453.125,0.3381577134132385,2.840226650238037,0.13417479395866394,0.01669412851333618,0.059964943677186966,0.0010065948590636253,11,1,,,32.0,0.0,,control_change
1767433760236434000,-39.116607666015625,0.0005288915708661079,2277.2532994317176,4453.125,0.2520144581794739,2.8987598419189453,0.11094526946544647,0.011044333688914776,0.08657629787921906,0.0005288915708661079,11,1,,,32.0,0.0,,control_change
1767433760257683000,-39.97147750854492,-0.0010376684367656708,2192.750498417026,4218.75,0.24075257778167725,2.757327079772949,0.07951046526432037,0.008990764617919922,0.09707554429769516,0.0,11,1,,,32.0,0.0,,control_change
1767433760279202000,-39.309139251708984,0.0007949788123369217,3427.7328906309253,8578.125,0.3816439211368561,2.8370063304901123,0.19249550998210907,0.02267245575785637,0.11854886263608932,0.0007949788123369217,11,1,,,32.0,0.0,,control_change
1767433760300453000,-39.63824462890625,-0.000402587465941906,2622.8621139970774,5859.375,0.2911563217639923,2.889009475708008,0.09855509549379349,0.012634428218007088,0.1045394092798233,0.0,11,1,,,32.0,0.0,,control_change
1767433760321874000,-39.27245330810547,0.0004484178498387337,2772.8986092234322,6375.0,0.3082094192504883,3.026179313659668,0.11554443836212158,0.014733984135091305,0.035201750695705414,0.0004484178498387337,11,1,,,32.0,0.0,,control_change
1767433760343087000,-39.21330261230469,7.430184632539749e-05,3546.6013335814664,9000.0,0.39597100019454956,2.884681224822998,0.20256415009498596,0.024871110916137695,0.1065635085105896,7.430184632539749e-05,11,1,,,32.0,0.0,,control_change
1767433760364742000,-39.851966857910156,-0.0007761120796203613,2196.2933615980833,4171.875,0.2402474582195282,2.9168143272399902,0.07597174495458603,0.009082945995032787,0.12554800510406494,0.0,11,1,,,32.0,0.0,,control_change
1767433760385663000,-39.273826599121094,0.000700090080499649,1887.437165749186,2859.375,0.20419812202453613,2.9255032539367676,0.09574180841445923,0.00833434984087944,0.1257336139678955,0.000700090080499649,11,1,,,32.0,0.0,,control_change
1767433760407015000,-39.28447341918945,-1.3316050171852112e-05,2624.722603589558,5859.375,0.2899262011051178,3.1275126934051514,0.1052391305565834,0.013532287441194057,0.07640961557626724,0.0,11,1,,,32.0,0.0,,control_change
1767433760428485000,-39.69676208496094,-0.0005033817142248154,1951.930940979166,2906.25,0.20229454338550568,3.0219178199768066,0.08036284148693085,0.007761741057038307,0.09801570326089859,0.0,11,1,,,32.0,0.0,,control_change
1767433760449956000,-38.238624572753906,0.0018928181380033493,1430.4484693437885,2343.75,0.10395555198192596,3.525135040283203,0.1152011975646019,0.008498869836330414,0.18386593461036682,0.0018928181380033493,11,1,,,32.0,0.0,,control_change
1767433760471242000,-37.68445587158203,0.0008069081231951714,1030.8826897477377,1312.5,0.06861981004476547,3.1642487049102783,0.16196922957897186,0.005104524083435535,0.2916804850101471,0.0008069081231951714,11,1,,,32.0,0.0,,control_change
1767433760492373000,-37.40861511230469,0.0004212483763694763,1217.5387059768077,1406.25,0.10556674003601074,3.4900081157684326,0.16445541381835938,0.005711941979825497,0.24007613956928253,0.0004212483763694763,11,1,,,32.0,0.0,,control_change
1767433760514107000,-40.05497360229492,-0.003539346158504486,1180.216982706726,1453.125,0.1027645543217659,2.528444290161133,0.13167181611061096,0.004265491385012865,0.20954105257987976,0.0,11,1,,,32.0,0.0,,control_change
1767433760535089000,-39.70303726196289,0.0004108911380171776,2383.982429685331,4593.75,0.25583145022392273,2.472395420074463,0.19536414742469788,0.01309605035930872,0.10109850764274597,0.0004108911380171776,11,1,,,32.0,0.0,,control_change
1767433760556443000,-38.014801025390625,0.00222002062946558,2990.195138160535,6984.375,0.3272897005081177,3.397170305252075,0.23592276871204376,0.022029997780919075,0.1649072915315628,0.00222002062946558,11,1,,,32.0,0.0,,control_change
1767433760577458000,-37.598812103271484,0.000616549514234066,2672.838197504666,5812.5,0.29446402192115784,3.1495909690856934,0.24616427719593048,0.019613366574048996,0.16604231297969818,0.000616549514234066,11,1,,,32.0,0.0,,control_change
1767433760599301000,-40.12470245361328,-0.003326915204524994,755.7552963950543,890.625,0.048717040568590164,2.5392849445343018,0.1376645565032959,0.0020041842944920063,0.16608737409114838,0.0,11,1,,,32.0,0.0,,control_change
1767433760620486000,-39.824562072753906,0.0003465767949819565,3380.832979056526,8343.75,0.3738912045955658,2.2907612323760986,0.24930080771446228,0.023571617901325226,0.10536467283964157,0.0003465767949819565,11,1,,,32.0,0.0,,control_change
1767433760641678000,-38.822391510009766,0.0012479424476623535,2471.4894220092306,5062.5,0.2685513496398926,2.7976346015930176,0.21520741283893585,0.01510885450989008,0.12189984321594238,0.0012479424476623535,11,1,,,32.0,0.0,,control_change
1767433760663251000,-38.89724349975586,-9.826663881540298e-05,799.2924912879968,843.75,0.057458411902189255,3.0572609901428223,0.15084774792194366,0.0025602495297789574,0.12874126434326172,0.0,11,1,,,32.0,0.0,,control_change
1767433760684433000,-39.82697677612305,-0.0011525126174092293,2891.8096821298623,6609.375,0.3157328963279724,2.436197280883789,0.23006698489189148,0.017954016104340553,0.11982423812150955,0.0,11,1,,,32.0,0.0,,control_change
1767433760705853000,-41.0416259765625,-0.001331297680735588,2825.761343306214,6328.125,0.30802932381629944,1.8551788330078125,0.2107415497303009,0.015087790787220001,0.10232643783092499,0.0,11,1,,,32.0,0.0,,control_change
1767433760727021000,-41.258026123046875,-0.0002182507887482643,1990.4293737618334,3093.75,0.20880721509456635,2.0489578247070312,0.1483967900276184,0.0081101693212986,0.08419745415449142,0.0,11,1,,,32.0,0.0,,control_change
1767433760748637000,-39.44939422607422,0.0020027849823236465,3366.029818709662,8203.125,0.3726047873497009,2.3091728687286377,0.269650399684906,0.02453889697790146,0.15776348114013672,0.0020027849823236465,11,1,,,32.0,0.0,,control_change
1767433760769755000,-40.028785705566406,-0.0006875218823552132,3435.822786303111,8484.375,0.37934327125549316,2.2774455547332764,0.25565001368522644,0.02389618754386902,0.11300456523895264,0.0,11,1,,,32.0,0.0,,control_change
1767433760791038000,-41.72357940673828,-0.0017667748034000397,1391.639902791368,1406.25,0.13335169851779938,1.8823258876800537,0.13787183165550232,0.0043771821074187756,0.12854182720184326,0.0,11,1,,,32.0,0.0,,control_change
1767433760812653000,-41.92079162597656,-0.00018408708274364471,2592.0365554178143,5343.75,0.283443808555603,2.009816884994507,0.16113092005252838,0.011988798156380653,0.09039834886789322,0.0,11,1,,,32.0,0.0,,control_change
1767433760833963000,-41.45936584472656,0.0004373593255877495,1936.2671963204082,2718.75,0.20250409841537476,2.239041805267334,0.12627142667770386,0.00719021400436759,0.10991617292165756,0.0004373593255877495,11,1,,,32.0,0.0,,control_change
1767433760855113000,-40.77630615234375,0.0006916141137480736,1923.4036592507794,2859.375,0.20373369753360748,2.3231630325317383,0.1301654875278473,0.007671532686799765,0.07656146585941315,0.0006916141137480736,11,1,,,32.0,0.0,,control_change
1767433760876401000,-42.87305450439453,-0.0019613364711403847,2859.8407369727306,6562.5,0.3122378885746002,1.798844337463379,0.1446990668773651,0.012212893925607204,0.10419923812150955,0.0,11,1,,,32.0,0.0,,control_change
1767433760898107000,-43.798912048339844,-0.0007263356819748878,2643.777352820621,5625.0,0.2885509729385376,1.4700008630752563,0.13035590946674347,0.009495958685874939,0.10372336953878403,0.0,11,1,,,32.0,0.0,,control_change
1767433760918995000,-41.47581481933594,0.0019800588488578796,1309.372830806873,1312.5,0.12829415500164032,2.173116683959961,0.10750095546245575,0.004064244218170643,0.130056232213974,0.0019800588488578796,11,1,,,32.0,0.0,,control_change
1767433760939803000,-39.674888610839844,0.0019439812749624252,1752.9244769458069,2156.25,0.18476049602031708,2.5726442337036133,0.14361286163330078,0.007742946036159992,0.11099366098642349,0.0019439812749624252,11,1,,,32.0,0.0,,control_change
1767433760961098000,-42.21398162841797,-0.002631405834108591,1276.9581649736606,1218.75,0.11862915754318237,2.1652932167053223,0.09362708777189255,0.00337358214892447,0.14097678661346436,0.0,11,1,,,32.0,0.0,,control_change
1767433760982427000,-43.25315856933594,-0.000873887911438942,908.0265451050672,984.375,0.06794733554124832,1.6850039958953857,0.09795777499675751,0.0017100188415497541,0.10935278236865997,0.0,11,1,,,32.0,0.0,,control_change
1767433761004040000,-43.44267272949219,-0.0001484006643295288,1432.8233603098597,1406.25,0.13610726594924927,1.4301526546478271,0.11319446563720703,0.0035710548982024193,0.05027647688984871,0.0,11,1,,,32.0,0.0,,control_change
1767433761025530000,-43.08259582519531,0.00028476258739829063,1610.0882654993825,1640.625,0.16109849512577057,1.7796522378921509,0.11095081269741058,0.004644777625799179,0.07507026195526123,0.00028476258739829063,11,1,,,32.0,0.0,,control_change
1767433761046683000,-42.03675842285156,0.0008972799405455589,2293.323235752637,4265.625,0.2481885552406311,1.9096790552139282,0.14800283312797546,0.00962185487151146,0.10583733022212982,0.0008972799405455589,11,1,,,32.0,0.0,,control_change
1767433761067969000,-43.75358200073242,-0.0014185993932187557,3502.4448610361437,8718.75,0.3861824572086334,1.5054082870483398,0.14897878468036652,0.015248343348503113,0.09481355547904968,0.0,11,1,,,32.0,0.0,,control_change
1767433761089566000,-44.12968063354492,-0.0002750665880739689,3541.038161232527,8906.25,0.38949012756347656,1.0955466032028198,0.1437549889087677,0.013667252846062183,0.09845896810293198,0.0,11,1,,,32.0,0.0,,control_change
1767433761111154000,-44.37452697753906,-0.00017277849838137627,1406.824391224789,1453.125,0.13465970754623413,1.2984707355499268,0.09480247646570206,0.003155175130814314,0.06186866760253906,0.0,11,1,,,32.0,0.0,,control_change
1767433761131912000,-43.77830123901367,0.0004294002428650856,2290.7002779502686,4218.75,0.24690885841846466,1.6090850830078125,0.1144707202911377,0.007641622330993414,0.06189355626702309,0.0004294002428650856,11,1,,,32.0,0.0,,control_change
1767433761153672000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,32.0,0.0,,control_change
1767433761601658000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,0.0,63.0,,control_change
1767433761603137000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,32.0,0.0,,control_change
1767433761604764000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,0.0,63.0,,control_change
1767433761606123000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,32.0,0.0,,control_change
1767433761608737000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,0.0,63.0,,control_change
1767433761610478000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,0.0,62.0,,control_change
1767433761613158000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,0.0,63.0,,control_change
1767433762432029000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,12.0,0.0,,control_change
1767433763660421000,-44.65125274658203,-0.0006188997067511082,1629.2771347841413,1828.125,0.15959928929805756,1.4320465326309204,0.08723144233226776,0.0036947119515389204,0.07195017486810684,0.0,11,1,,,36.0,0.0,,control_change
1767433764332572000,-40.40830612182617,0.007675135508179665,2844.7842552439733,6890.625,0.29340142011642456,2.2372233867645264,0.16420117020606995,0.01644335314631462,0.28156405687332153,0.007675135508179665,11,1,,,36.0,0.0,,control_change
1767433764353661000,-38.67168045043945,0.002111617475748062,2244.754536053083,4828.125,0.21394522488117218,2.316929817199707,0.24398522078990936,0.0152341453358531,0.21310193836688995,0.002111617475748062,11,1,,,36.0,0.0,,control_change
1767433764375037000,-41.64272689819336,-0.0033755917102098465,2046.9660889974107,4546.875,0.12370666861534119,0.922150731086731,0.19524836540222168,0.009122448973357677,0.23081021010875702,0.0,11,1,,,36.0,0.0,,control_change
1767433764396724000,-43.18187713623047,-0.0013440600596368313,3457.2497772400134,8625.0,0.3477620482444763,0.5331739187240601,0.1980009377002716,0.01535739004611969,0.07441116869449615,0.0,11,1,,,36.0,0.0,,control_change
1767433764417703000,-43.8698616027832,-0.0005279416218400002,2424.7347678755636,5484.375,0.20224560797214508,0.6059193015098572,0.18012990057468414,0.009309094399213791,0.07658670097589493,0.0,11,1,,,36.0,0.0,,control_change
1767433764439043000,-42.86768341064453,0.0007833084091544151,2265.2566456365034,4687.5,0.1852952092885971,0.6247325539588928,0.1696910560131073,0.00793834775686264,0.10029032826423645,0.0007833084091544151,11,1,,,36.0,0.0,,control_change
1767433764460420000,-43.48020553588867,-0.0004894407466053963,3494.893464074793,8718.75,0.3598339557647705,0.39069661498069763,0.20387060940265656,0.013840009458363056,0.06323708593845367,0.0,11,1,,,36.0,0.0,,control_change
1767433764482044000,-43.27717208862305,0.00015842588618397713,2621.5112772950442,5343.75,0.2577410042285919,0.5556225776672363,0.20125213265419006,0.009873778559267521,0.06908126920461655,0.00015842588618397713,11,1,,,36.0,0.0,,control_change
1767433764503001000,-44.65646743774414,-0.0010068342089653015,2611.0245128550505,5343.75,0.2476644665002823,0.5192859768867493,0.15741723775863647,0.008104946464300156,0.0768735408782959,0.0,11,1,,,36.0,0.0,,control_change
1767433764524447000,-42.907989501953125,0.0013045682571828365,1582.587783557915,2203.125,0.09968561679124832,0.3794349431991577,0.16061446070671082,0.004189045634120703,0.0649203360080719,0.0013045682571828365,11,1,,,36.0,0.0,,control_change
1767433764545765000,-44.00682830810547,-0.0008502327837049961,1556.5014596176236,2203.125,0.09873819351196289,0.424586683511734,0.1619739979505539,0.004079676233232021,0.0544140487909317,0.0,11,1,,,36.0,0.0,,control_change
1767433764588423000,-43.39190673828125,0.0013370197266340256,1916.969489042553,2484.375,0.1713380068540573,0.49836450815200806,0.17540818452835083,0.005474740639328957,0.07282649725675583,0.0013370197266340256,11,1,,,36.0,0.0,,control_change
1767433764609776000,-43.71662521362305,-0.00024831900373101234,1757.4701758199117,2203.125,0.14515924453735352,0.38872355222702026,0.1700136363506317,0.0044993069022893906,0.041405074298381805,0.0,11,1,,,36.0,0.0,,control_change
1767433764673634000,-43.54880905151367,0.0014325124211609364,1398.861734614404,1593.75,0.10502655059099197,0.5244466662406921,0.1512814164161682,0.00319667044095695,0.07294268906116486,0.0014325124211609364,11,1,,,36.0,0.0,,control_change
1767433764695073000,-44.574398040771484,-0.0007401718758046627,1542.8988222351807,1875.0,0.12895698845386505,0.5371309518814087,0.15353728830814362,0.0035727806389331818,0.04766438156366348,0.0,11,1,,,36.0,0.0,,control_change
1767433764737771000,-44.3458366394043,0.0006102402694523335,1742.7076268136432,2203.125,0.157273069024086,0.4845895767211914,0.15728184580802917,0.00398297281935811,0.06098930165171623,0.0006102402694523335,11,1,,,36.0,0.0,,control_change
1767433764758933000,-43.63097381591797,0.0005201292224228382,1381.817818817483,1687.5,0.1051773726940155,0.40690523386001587,0.15019255876541138,0.0027043356094509363,0.06541649997234344,0.0005201292224228382,11,1,,,36.0,0.0,,control_change
1767433764822992000,-44.102813720703125,0.0011984333395957947,1872.729967040651,2343.75,0.17781434953212738,0.4683711528778076,0.16681604087352753,0.004686098080128431,0.07830810546875,0.0011984333395957947,11,1,,,36.0,0.0,,control_change
1767433765185577000,-44.68684768676758,0.0010046870447695255,1367.9843346076425,1546.875,0.11197801679372787,0.5812204480171204,0.12087412178516388,0.0022449055686593056,0.04447475075721741,0.0010046870447695255,11,1,,,36.0,0.0,,control_change
1767433765249806000,-44.425140380859375,0.0011464925482869148,2259.7670287246697,3703.125,0.2338504195213318,0.5595384836196899,0.13713590800762177,0.005514469463378191,0.05480271577835083,0.0011464925482869148,11,1,,,36.0,0.0,,control_change
1767433765271067000,-44.926414489746094,-0.00033692270517349243,1366.7118979658776,1406.25,0.11385218799114227,0.538999617099762,0.12397019565105438,0.0022527629043906927,0.033690810203552246,0.0,11,1,,,36.0,0.0,,control_change
1767433765926905000,-44.926414489746094,-0.00033692270517349243,1366.7118979658776,1406.25,0.11385218799114227,0.538999617099762,0.12397019565105438,0.0022527629043906927,0.033690810203552246,0.0,11,1,,,12.0,2.0,,control_change
1767433767916228000,-44.926414489746094,-0.00033692270517349243,1366.7118979658776,1406.25,0.11385218799114227,0.538999617099762,0.12397019565105438,0.0022527629043906927,0.033690810203552246,0.0,11,6,,,12.0,0.0,,control_change
1767433768363999000,-42.44282531738281,0.006803265307098627,1424.8115363098896,1546.875,0.14310555160045624,2.0577893257141113,0.0441628023982048,0.003875164082273841,0.2260502129793167,0.006803265307098627,11,6,,,12.0,0.0,,control_change
1767433768385572000,-37.636871337890625,0.005578259471803904,2731.7249749610523,6281.25,0.3046640157699585,3.4488232135772705,0.14879003167152405,0.017576172947883606,0.1970660388469696,0.005578259471803904,11,6,,,12.0,0.0,,control_change
1767433768406824000,-38.9168586730957,-0.0017986269667744637,3382.60099658327,8484.375,0.37476179003715515,3.0504491329193115,0.1576773226261139,0.02092289924621582,0.14728716015815735,0.0,11,6,,,12.0,0.0,,control_change
1767433768428337000,-38.53016662597656,0.000515718013048172,599.5006558341892,328.125,0.045049600303173065,3.194760799407959,0.039250828325748444,0.001480853301472962,0.12023548781871796,0.000515718013048172,11,6,,,12.0,0.0,,control_change
1767433768449252000,-38.17728042602539,0.0004910947754979134,2887.0223315742473,6796.875,0.3217718303203583,3.1172122955322266,0.15087546408176422,0.01749701052904129,0.09716500341892242,0.0004910947754979134,11,6,,,12.0,0.0,,control_change
1767433768471073000,-39.59691619873047,-0.001859906129539013,3092.427307499407,7593.75,0.3439084589481354,2.8104138374328613,0.11554795503616333,0.015764564275741577,0.127998948097229,0.0,11,6,,,12.0,0.0,,control_change
1767433768492267000,-39.26627731323242,0.000406426377594471,1104.6432373939094,703.125,0.11177505552768707,2.8839187622070312,0.046337395906448364,0.003546633291989565,0.10808642208576202,0.000406426377594471,11,6,,,12.0,0.0,,control_change
1767433768513748000,-39.33018112182617,-7.97593966126442e-05,3191.465187472356,7875.0,0.3564203679561615,2.7211661338806152,0.1606590747833252,0.019057083874940872,0.08744478225708008,0.0,11,6,,,12.0,0.0,,control_change
1767433768534865000,-39.987667083740234,-0.0007874630391597748,3205.652787706826,7968.75,0.3565939664840698,2.5635104179382324,0.11603077501058578,0.015939464792609215,0.09232251346111298,0.0,11,6,,,12.0,0.0,,control_change
1767433768556259000,-39.947593688964844,4.6309083700180054e-05,834.7892328104289,515.625,0.07184349000453949,2.5960116386413574,0.03799838572740555,0.002087603323161602,0.09148052334785461,4.6309083700180054e-05,11,6,,,12.0,0.0,,control_change
1767433768577615000,-38.5606575012207,0.0017417948693037033,3832.8066334469186,9750.0,0.42441925406455994,2.7175166606903076,0.3060566484928131,0.03569415956735611,0.1704721599817276,0.0017417948693037033,11,6,,,12.0,0.0,,control_change
1767433768599185000,-37.091796875,0.002174563705921173,3634.5780787739186,9375.0,0.39552077651023865,2.864077091217041,0.30052244663238525,0.032124537974596024,0.21520951390266418,0.002174563705921173,11,6,,,12.0,0.0,,control_change
